Household_ID;area_m2;footprint_m2;n_storeys_above;heated_basement;era_raw;era;renovation_count;residents;hp_type;dhw_electric;installed_kw;building_type;visit_date;pv;label_correctly_planned;label_sizing_direction;label_curve_too_high;label_limit_too_high;label_night_setback;label_curve_changed;emitter;storey_sum_m2;storey_reconciles;geometry_complete;drop_reason;n_days;n_warm;n_cold;hdd_per_day;kwh_per_day;E_as_built;E_reference;deficiency;term_envelope;term_emitter;term_dhw;huellzahl;H_as_built;design_kw;jaz_as_built;deficiency_lo;deficiency_hi;band;decisive;tier;jaz_derived;pv_level;rank_in_era
811080;190.0;95.0;2;False;1986 - 90;1976_1990;0;2;air-source;False;10.7;single family house;2023-01-11;False;True;;False;False;True;False;floor_only;190.0;True;True;;1039;473;566;3.4748704091169045;34.272207892204044;3673.430457546789;2207.2853570191346;1466.1451005276544;1466.1451005276547;0.0;0.0;1.8580566202519662;375.12560627829885;11.253768188348966;3.5;1193.1354428838188;2055.35494325439;862.2195003705713;True;T1;False;no PV;26.0
5831058;160.0;100.0;1;True;< 1975;pre1975;1;4;air-source;False;12.0;single family house;2023-01-12;False;True;;False;False;False;False;radiator_only;160.0;True;True;;1118;465;653;3.8090248762023284;24.268602862254024;6140.251956085794;2912.972764864643;3227.2791912211505;2868.7968695702075;358.48232165094356;0.0;1.95;421.264;12.63792;2.8;2016.7935975945709;5797.850610454888;3781.0570128603167;True;T2;False;no PV;17.0
760117;155.0;77.5;2;False;1976 - 80;1976_1990;1;2;air-source;False;12.0;single family house;2023-01-18;False;True;;True;False;False;True;floor_only;155.0;True;True;;1103;479;624;3.6130989527901507;35.129248413417955;3175.41624300671;2066.5698719864163;1108.8463710202936;1108.8463710202936;0.0;0.0;1.97679756197366;290.1070354741421;8.703211064224263;3.5;649.1627782147732;1887.915001309514;1238.7522230947409;True;T2;False;no PV;54.0
468980;160.0;75.0;2;True;< 1975;pre1975;1;2;air-source;False;12.9;single family house;2023-01-23;False;True;;True;False;False;True;radiator_only;160.0;True;True;;1219;481;738;4.123777532070716;20.398571780147662;6238.228529069699;2380.433047049881;3857.795482019818;3447.567655039956;410.2278269798618;0.0;2.1645428688862403;459.0235449239783;13.770706347719349;2.8;2481.3933178436473;6622.690984932411;4141.297667088764;True;T2;False;no PV;13.0
103721;160.0;80.0;2;False;2000 - 10;2001_2010;0;2;ground-source;False;6.1;single family house;2023-01-25;False;True;;;False;False;False;floor_only;160.0;True;True;;1041;474;567;3.4688508053850113;26.704471661863593;2046.9690277348573;1783.1634999219918;263.8055278128654;263.8055278128652;0.0;0.0;1.9574767078498865;203.34250930239273;6.1002752790717825;4.25;124.63178873533721;450.34499188100835;325.7132031456712;True;T1;False;no PV;33.0
821088;220.0;110.0;2;False;1995 - 00;1991_2000;1;2;ground-source;False;9.5;single family house;2023-01-25;False;True;;True;True;False;True;floor_only;220.0;True;True;;1036;473;563;3.4831671702758658;24.847171814671814;2633.2931240811326;2112.540974456919;520.7521496242139;520.7521496242138;0.0;0.0;1.7797395963852398;293.32078782225756;8.799623634667727;4.25;174.62520078879987;934.852377874996;760.2271770861962;True;T2;False;no PV;20.0
796869;150.0;50.0;3;True;2000 - 10;2001_2010;0;2;air-source;False;5.29;single family house;2023-01-30;False;True;;True;False;True;True;floor_only;150.0;True;True;;1045;474;571;3.4634118230358504;15.375089952153111;2377.320439931088;2027.7809062148626;349.5395337162254;349.53953371622544;0.0;0.0;2.2819090885901003;210.09954531540598;6.302986359462179;3.5;169.61848620542966;591.8055693959313;422.18708319050165;True;T1;False;no PV;28.0
727690;157.0;53.0;3;False;1976 - 80;1976_1990;1;2;ground-source;False;10.6;single family house;2023-02-06;False;True;;False;False;True;False;radiator_only;157.0;True;True;;503;234;269;3.3559712305874894;24.249667992047716;2793.171125713921;1631.450854631138;1161.7202710827828;938.7379922076069;222.98227887517584;0.0;2.0087615312910114;297.36319228888215;8.920895768666465;3.4;666.4330848201713;1869.6367221052355;1203.2036372850644;True;T3;True;no PV;50.0
669010;170.0;90.0;2;True;1986 - 90;1976_1990;1;1;air-source;True;16.3;single family house;2023-02-07;False;True;;;True;False;;floor_only;170.0;True;True;;758;339;419;3.4545411456540855;78.5919511873351;3624.271412462267;1832.7831902630196;1791.4882221992475;1310.799091764465;0.0;480.6891304347826;2.300849943962581;356.7441433315471;10.702324299946413;3.5;1257.6751901561395;2838.6454912241325;1580.970301067993;True;T2;False;no PV;22.0
9889114;200.0;80.0;3;False;< 1975;pre1975;2;4;air-source;False;19.6;single family house;2023-02-09;False;True;;False;False;False;False;radiator_only;200.0;True;True;;874;441;433;3.063642465094684;35.563243707093825;5852.32995736177;2912.0415697725866;2940.288387589183;2582.038864711253;358.2495228779294;0.0;2.0489720494198638;507.37440988397276;15.221232296519183;2.8;1256.2721923891236;5295.0063152938055;4038.734122904682;True;T2;False;no PV;30.0
7984107;120.0;60.0;1;True;< 1975;pre1975;0;2;air-source;False;8.0;single family house;2023-02-14;False;True;;False;False;True;False;both;120.0;True;True;;712;314;398;4.538089887640449;32.55018117977528;5427.067351380671;2123.811609320061;3303.2557420606104;3124.6376942942056;178.61804776640344;0.0;1.7957055034760026;349.4522915631124;10.483568746893372;3.1;2549.976145778842;4509.311503644629;1959.335357865787;True;T1;False;no PV;12.0
721077;234.0;117.0;1;True;1981 - 85;1976_1990;1;3;ground-source;False;13.7;single family house;2023-02-15;False;True;;True;False;False;True;both;234.0;True;True;;1140;479;661;3.814088285024155;29.7089;4073.5146376006287;2631.327065165404;1442.1875724352249;1245.7947393423547;196.39283309287103;0.0;1.4988452649040593;359.6794543912849;10.790383631738546;3.7642857142857147;853.8389899074177;2811.2120857534173;1957.3730958459996;True;T3;True;no PV;43.0
658466;162.0;81.0;2;False;1986 - 90;1976_1990;0;2;ground-source;False;7.5;single family house;2023-02-16;False;True;;False;False;False;False;floor_only;162.0;True;True;;962;432;530;3.4421285666937838;14.062115384615383;2856.2311321433417;1785.9900359007443;1070.2410962425975;1070.2410962425972;0.0;0.0;1.95;331.7598;9.952793999999999;4.25;861.0286567884636;1502.9582087966387;641.929552008175;True;T1;False;no PV;41.0
112120;136.0;70.0;2;False;1976 - 80;1976_1990;0;2;air-source;False;7.8;single family house;2023-02-20;False;True;;True;True;False;True;floor_only;136.0;True;True;;1284;554;730;3.7594248273059736;14.46554906542056;3316.1965620863857;1990.7117794242763;1325.4847826621094;1325.4847826621096;0.0;0.0;2.1008718068482377;294.9292525850883;8.847877577552648;3.5;1100.2677174156843;1815.6742347819927;715.4065173663084;True;T1;False;no PV;29.0
1159664;152.0;76.0;2;False;< 1975;pre1975;2;4;air-source;False;10.6;single family house;2023-02-20;False;True;;False;False;True;False;radiator_only;152.0;True;True;;454;166;288;4.389148247462172;33.746715859030836;5608.062390561839;2843.276161975341;2764.7862285864976;2423.72805765788;341.0581709286179;0.0;1.9888449629010334;376.4652343609571;11.293957030828713;2.8;1273.0902101814904;4861.800587385356;3588.710377203866;True;T2;False;no PV;29.0
122887;232.0;108.0;2;True;2000 - 10;2001_2010;0;3;air-source;False;9.74;single family house;2023-02-23;False;True;;False;False;False;True;floor_only;232.0;True;True;;1099;472;627;3.624955183236407;29.62284440400364;3554.2036691205376;3065.778447873806;488.4252212467318;488.42522124673076;0.0;0.0;1.9077251328713714;290.22969233046325;8.706890769913898;3.5;249.55070238708333;900.2032026698665;650.6525002827832;True;T1;False;no PV;23.0
706817;168.0;64.0;2;True;2000 - 10;2001_2010;0;3;air-source;False;6.1;single family house;2023-02-28;False;True;;False;False;False;False;floor_only;168.0;True;True;;1045;474;571;3.4597834338811455;32.593960765550236;2719.4159239820624;2401.138320656263;318.2776033257992;318.27760332579913;0.0;0.0;1.8571428571428572;206.7672;6.203016;3.5;165.44748316103153;541.5555901625063;376.10810700147476;True;T1;False;no PV;29.0
748773;200.0;120.0;2;False;1981 - 85;1976_1990;0;2;ground-source;False;13.7;single family house;2023-03-02;False;True;;True;True;True;True;floor_only;200.0;True;True;;317;163;154;2.9942124079915877;18.98772239747634;2863.46371833675;1772.967735857766;1090.495982478984;1090.495982478984;0.0;0.0;2.083080724211159;430.8729158737854;12.926187476213563;4.25;889.0993675064443;1492.695313871538;603.5959463650937;True;T1;False;no PV;38.0
100119;160.0;160.0;1;False;1986 - 90;1976_1990;0;3;ground-source;False;5.9;single family house;2023-07-20;False;True;;True;;False;False;floor_only;160.0;True;True;;274;137;137;3.344338199513382;28.882058394160584;3197.9235005221162;2096.871423029762;1101.0520774923543;1101.0520774923543;0.0;0.0;2.3538149682454623;379.35231593541914;11.380569478062574;4.25;904.0879637955293;1534.2014284183176;630.1134646227883;True;T1;False;no PV;37.0
8087988;198.0;84.0;2;True;2000 - 10;2001_2010;0;2;air-source;True;11.0;single family house;2023-08-22;False;True;;;;;;floor_only;198.0;True;True;;387;137;250;5.074782046961015;33.75986821705426;4196.429786451716;2738.729606758501;1457.7001796932145;496.32191882364975;0.0;961.3782608695652;1.886157007715229;245.98783501104614;7.379635050331384;3.5;1181.5936904649466;1883.3707430121779;701.7770525472313;True;T1;False;no PV;15.0
5610182;140.0;50.0;3;False;1995 - 00;1991_2000;0;2;air-source;True;6.6;single family house;2023-11-07;False;True;;True;;False;True;floor_only;140.0;True;True;;373;154;219;3.7252663869137814;31.47072922252011;3455.1645590868166;1857.4077730791896;1597.756786007627;636.3785251380615;0.0;961.3782608695652;2.172161407888867;235.56242840744278;7.066872852223283;3.5;1415.3650728601551;1858.2183820710718;442.8533092109167;True;T1;False;no PV;8.0
6901131;195.0;195.0;1;False;2000 - 10;2001_2010;0;4;air-source;True;7.2;single family house;2023-11-15;False;True;;True;True;True;;floor_only;195.0;True;True;;504;187;317;4.207008741660915;35.506323412698414;5693.287489237911;3282.117437314918;2411.1700519229935;488.413530183862;0.0;1922.7565217391304;2.2734040639625874;272.4660169890818;8.173980509672456;3.5;2068.4287846215784;2892.7222291917055;824.2934445701271;True;T1;False;no PV;5.0
7474976;180.0;60.0;2;True;< 1975;pre1975;3;2;air-source;False;8.69;single family house;2023-11-21;False;True;;True;True;False;True;radiator_only;180.0;True;True;;1075;556;519;2.7859107516009436;30.734422325581395;3772.5610650709787;1794.7811932644545;1977.7798718065242;1713.9650082730186;263.814863533505;0.0;1.661895003862225;386.9631006952005;11.608893020856016;2.8;996.510156499209;3664.4943708189066;2667.9842143196975;True;T2;False;no PV;34.0
801031;120.0;120.0;1;False;2000 - 10;2001_2010;0;2;air-source;False;6.6;other;2023-11-21;False;True;;True;False;False;True;floor_only;120.0;True;True;;952;435;517;3.6031630130312995;26.784920168067227;2182.038576674469;1865.1172342756809;316.92134239878806;316.92134239878783;0.0;0.0;2.485900603509299;177.87122896844636;5.336136869053391;3.5;171.37924931163283;543.6568024687629;372.27755315713;True;T1;False;no PV;27.0
730976;130.0;50.0;2;True;1995 - 00;1991_2000;0;3;air-source;False;15.0;single family house;2023-11-22;True;False;oversized;False;;;False;floor_only;130.0;True;True;;336;142;194;4.092657587129055;32.40291964285714;2824.8154389484102;2213.461722735629;611.3537162127814;611.3537162127808;0.0;0.0;2.045529468618214;209.68235700620232;6.290470710186069;3.5;485.580133221459;917.2749768215259;431.6948436000669;True;T1;False;PV;17.0
104118;150.0;140.0;1;True;1986 - 90;1976_1990;0;3;ground-source;True;10.3;single family house;2023-11-23;False;True;;False;False;False;False;floor_only;150.0;True;True;;456;257;199;2.712343138189677;26.126394736842105;4313.063480534594;1918.570022835765;2394.4934576988294;952.4260663944823;0.0;1442.0673913043477;2.6778732331495174;394.52978797794214;11.835893639338265;4.25;2185.4876822429633;2906.041056787141;720.5533745441776;True;T1;False;no PV;6.0
119498;131.0;131.0;1;False;1976 - 80;1976_1990;1;3;air-source;False;12.6;single family house;2023-11-23;False;True;;False;True;False;;floor_only;131.0;True;True;;436;166;270;4.10716354208217;48.68648165137615;3473.8720388667107;2341.074024145606;1132.7980147211047;1132.7980147211044;0.0;0.0;2.443600381193921;287.99305495548253;8.639791648664476;3.5;660.0127688564104;1899.7788644265217;1239.7660955701112;True;T2;False;no PV;52.0
767371;180.0;90.0;2;False;1981 - 85;1976_1990;1;2;air-source;False;9.421;single family house;2023-11-23;False;False;oversized;True;False;False;True;floor_only;180.0;True;True;;425;166;259;3.996594049445865;17.338456470588234;3342.217546118928;2171.7210250673174;1170.4965210516107;1170.4965210516098;0.0;0.0;1.8884199576606167;325.7629146652377;9.772887439957131;3.5;662.8505247529474;1922.9823800140027;1260.1318552610553;True;T2;False;no PV;51.0
841211;112.0;56.0;2;False;< 1975;pre1975;2;2;air-source;False;14.0;single family house;2023-11-29;True;False;oversized;False;True;True;False;both;112.0;True;True;;715;316;399;3.7098939596635248;27.597025174825173;4032.423587923992;1912.056038690077;2120.367549233915;1969.0728009036386;151.2947483302764;0.0;2.193210706327092;300.28439910863426;9.008531973259029;3.1;785.8452916907767;3497.0356867595474;2711.1903950687706;True;T2;False;PV;36.0
611629;108.0;43.5;3;False;< 1975;pre1975;1;2;air-source;False;5.92;single family house;2023-11-29;False;True;;False;False;False;False;radiator_only;108.0;True;True;;897;379;518;3.899378273795098;27.3724381270903;4683.840125843388;1860.5470185237068;2823.293107319681;2543.036787471363;280.256319848318;0.0;2.5828025604076044;359.53014417642345;10.785904325292703;2.8;1709.6709822570174;4516.002539003038;2806.3315567460204;True;T2;False;no PV;20.0
8190108;160.0;65.0;2;True;2000 - 10;2001_2010;0;3;air-source;True;6.1;single family house;2023-12-01;False;True;;False;;True;False;floor_only;160.0;True;True;;760;339;421;3.466130072463768;37.95568157894737;4143.912729511518;2379.7329710181693;1764.1797584933483;322.112367189001;0.0;1442.0673913043477;1.9698809950253804;204.13638368162435;6.12409151044873;3.5;1502.6626234796051;2103.1713712648257;600.5087477852205;True;T1;False;no PV;12.0
105714;145.0;145.0;1;False;1981 - 85;1976_1990;1;3;air-source;False;8.14;single family house;2023-12-05;False;True;;False;;True;False;floor_only;145.0;True;True;;630;295;335;3.4174835518748563;31.9448873015873;3918.9549712490234;2578.7284965474446;1340.2264747015788;1340.226474701579;0.0;0.0;2.396891182420392;314.02995501566977;9.420898650470093;3.5;702.8454977884802;2068.4896438218507;1365.6441460333704;True;T2;False;no PV;48.0
698983;140.0;70.0;2;False;< 1975;pre1975;2;4;air-source;True;12.6;single family house;2023-12-06;True;True;;False;True;;False;radiator_only;140.0;True;True;;318;149;169;3.2276818658280924;31.55476100628931;6257.19284482271;2415.704099139474;3841.488745683236;1684.5670687244544;234.1651552196511;1922.7565217391304;2.040846898081145;354.0245657313603;10.62073697194081;2.8;2653.621855734459;5375.413036000878;2721.7911802664185;True;T2;False;PV;10.0
7646451;219.0;130.0;2;False;> 2010;post2010;0;5;air-source;False;5.29;single family house;2023-12-07;True;False;oversized;False;True;True;False;floor_only;219.0;True;True;;341;165;176;3.0835361681329427;13.796193548387098;3160.2920338604745;3239.176401299839;-78.88436743936472;-78.88436743936477;0.0;0.0;2.0149675425635336;212.75679403713931;6.3827038211141796;3.5;-266.4940562378879;102.75737120326664;369.25142744115453;False;T1;False;PV;
477661;230.0;108.0;2;True;2000 - 10;2001_2010;0;4;ground-source;True;9.7;single family house;2023-12-07;False;True;;False;;True;False;floor_only;230.0;True;True;;822;340;482;4.00693494128848;29.91109732360097;5550.134444774403;3196.7543880762087;2353.3800566981945;430.62353495906444;0.0;1922.7565217391304;1.9243140470702527;289.25389233046326;8.677616769913897;4.25;1999.044631660036;2830.3173582275303;831.2727265674944;True;T1;False;no PV;7.0
7747482;200.0;100.0;2;False;1981 - 85;1976_1990;0;2;ground-source;True;14.5;single family house;2023-12-12;False;False;oversized;True;False;;True;floor_only;200.0;True;True;;383;170;213;3.664554149165626;24.189613577023497;4056.0553022103336;1922.1912265875294;2133.864075622804;1172.4858147532393;0.0;961.3782608695652;1.83;390.38;11.7114;4.25;1860.8784085201542;2614.3270097693403;753.4486012491861;True;T1;False;no PV;12.0
776736;180.0;90.0;2;False;< 1975;pre1975;1;2;air-source;False;17.2;single family house;2023-12-13;True;True;;False;False;False;False;radiator_only;180.0;True;True;;344;166;178;3.0341637175598244;17.47554941860465;4240.327795490639;1826.8293455427734;2413.4984499478655;2141.6715483447806;271.82690160308465;0.0;1.8884199576606167;461.72915161680214;13.851874548504064;2.8;1515.0440524119392;3822.4909244379614;2307.446872026022;True;T2;False;PV;24.0
310610;160.0;80.0;2;False;1981 - 85;1976_1990;0;2;air-source;False;8.1;single family house;2023-12-19;False;True;;True;False;True;True;floor_only;160.0;True;True;;954;449;505;3.428853674839729;19.892056603773586;3275.6754062701884;1992.18882208089;1283.4865841892984;1283.4865841892981;0.0;0.0;1.9574767078498865;328.6210186047855;9.858630558143565;3.5;1030.0891152859183;1749.438082250191;719.3489669642727;True;T1;False;no PV;30.0
8773113;160.0;80.0;2;False;1976 - 80;1976_1990;1;1;air-source;False;8.69;single family house;2023-12-21;False;True;;False;True;False;False;radiator_only;160.0;True;True;;457;155;302;4.575582120318397;30.046833698030635;3769.0260194047933;1854.4431519475538;1914.5828674572394;1543.4122968616555;371.1705705955842;0.0;1.9574767078498865;297.30139127918727;8.919041738375618;2.8;1267.315442946824;2840.438555798187;1573.1231128513627;True;T2;False;no PV;20.0
897731;639.0;213.0;3;False;< 1975;pre1975;2;2;air-source;False;15.7;single family house;2024-01-09;False;False;undersized;False;True;True;False;radiator_only;639.0;True;True;;212;68;144;4.3485982704402515;78.19843867924529;12737.593476682634;5302.714786141307;7434.878690541327;6294.08042878861;1140.7982617527184;0.0;1.2400038066137342;1104.1305324261762;33.123915972785284;2.8;3550.663257245173;12794.290112115486;9243.626854870314;True;T2;False;no PV;6.0
1191021;380.0;300.0;1;True;< 1975;pre1975;2;3;air-source;False;16.3;single family house;2024-01-23;False;True;;False;;False;False;both;380.0;True;True;;398;166;232;3.916193649406453;62.047233668341704;9205.738992641882;4099.35122274679;5106.387769895092;4720.572464856234;385.81530503885654;0.0;1.9226111337530478;915.9942308261582;27.479826924784746;3.1;2321.717231508678;9899.231025520907;7577.513794012229;True;T2;False;no PV;14.0
9097838;213.5;90.0;2;True;1981 - 85;1976_1990;0;5;ground-source;False;8.9;single family house;2024-01-24;True;True;;False;;False;False;both;213.5;True;True;;944;401;543;3.7934696481208547;24.19392690677966;5159.925356045023;3321.0882680499794;1838.837087995044;1648.864969256477;189.97211873856665;0.0;1.8320585033894088;417.082242378911;12.51246727136733;3.7642857142857147;1346.9924690661212;3024.3107452899912;1677.31827622387;True;T2;True;PV;18.0
699801;225.0;150.0;2;False;1976 - 80;1976_1990;2;2;air-source;False;12.0;single family house;2024-01-25;True;True;;False;False;;False;floor_only;225.0;True;True;;247;167;80;1.48746992900311;20.39593927125506;1975.7678360520276;1457.5379567745674;518.2298792774602;518.2298792774603;0.0;0.0;2.1757550765359253;415.74305763786447;12.472291729135934;3.5;143.10489171255043;1016.7790175832627;873.6741258707123;True;T2;False;PV;62.0
876790;180.0;70.0;3;False;2000 - 10;2001_2010;0;3;air-source;True;6.6;single family house;2024-02-15;False;True;;True;False;True;True;floor_only;180.0;True;True;;902;359;543;3.9701057071242647;38.738015521064305;4680.331937812574;2798.03174920863;1882.3001886039442;440.2327972995971;0.0;1442.0673913043477;2.0893213810946696;238.25313943881622;7.147594183164487;3.5;1577.6894456678506;2236.276098089699;658.5866524218486;True;T1;False;no PV;11.0
1015877;170.0;170.0;1;False;< 1975;pre1975;2;2;air-source;False;13.2;single family house;2024-02-20;True;True;;False;False;;False;radiator_only;170.0;True;True;;864;342;522;4.025471089975845;23.910495370370374;6161.700565581153;2455.719530211257;3705.981035369896;3276.9315875996904;429.04944777020563;0.0;2.32832218795516;478.7577719523772;14.362733158571316;2.8;1732.626014560721;7009.288194844533;5276.662180283812;True;T2;False;PV;18.0
1141047;148.0;60.0;3;False;1995 - 00;1991_2000;0;2;air-source;False;5.8;single family house;2024-02-29;True;True;;True;True;True;True;floor_only;148.0;True;True;;468;160;308;4.73462595999009;14.757974358974359;3197.9646859628015;2291.107220863637;906.8574650991645;906.8574650991644;0.0;0.0;2.3038467623935177;259.7423264588324;7.792269793764972;3.5;687.3071471635857;1227.9948748793533;540.6877277157677;True;T1;False;PV;16.0
