Household_ID;era;pv;area_m2;kwh_per_day;hdd_per_day;n_days;tier;deficiency;deficiency_lo;deficiency_hi;E_as_built;E_as_built_lo;E_as_built_hi;E_reference;E_reference_lo;E_reference_hi;band;decisive;window;pv_lvl;kwh_yr;implied_appliance
468980;pre1975;False;160.0;29.287192019950126;3.7460704217716576;401;T2;3014.611029882522;1915.628247623015;5214.813556463516;5036.3960074267725;3948.666138915768;7446.669851723612;2021.7849775442505;1895.2397260282448;2363.5897101734436;3299.1853088405005;True;post_visit;no PV;10689.825087281795;5653.429079855023
103721;2001_2010;False;160.0;24.23159398496241;3.713124659474774;399;T1;250.8061944182234;119.34495609191875;415.0223198796305;1982.5429964026189;1836.1809625640622;2276.832186089368;1731.7368019843955;1599.4762391993524;1971.34603418172;295.6773637877118;True;post_visit;no PV;8844.53180451128;6861.988808108661
821088;1991_2000;False;220.0;23.87858897243108;3.713124659474774;399;T2;493.0565598624853;183.1489164204834;906.1320128699218;2532.5751233624737;2229.658456869686;3062.181603419347;2039.5185634999884;1923.5057381635952;2296.931114071806;722.9830964494384;True;post_visit;no PV;8715.684974937343;6183.109851574869
796869;2001_2010;False;150.0;14.956794416243655;3.6063220959317293;394;T1;323.2638482035263;177.4039229913674;570.0675347249706;2254.203368915361;2116.3488071885963;2682.3648376073907;1930.9395207118346;1819.3483567571834;2234.10372971673;392.66361173360326;True;post_visit;no PV;5459.229961928934;3205.0265930135733
727690;1976_1990;False;157.0;23.309690851735013;2.957411237598866;317;T3;1023.7526929112496;583.8661379526878;1758.2025634346735;2549.276756877356;2116.1255372219425;3337.904229868727;1525.5240639661065;1413.2004633944232;1712.5061453863264;1174.3364254819858;True;post_visit;no PV;8508.03716088328;5958.760404005923
669010;1976_1990;False;170.0;72.37696113989638;3.4951297214087256;386;T2;1658.592107918892;1158.792899577634;2522.3326584568276;3343.0459449288182;2890.8352058710766;4367.965658940072;1684.4538370099262;1585.587194715895;2026.509900499857;1363.5397588791936;True;post_visit;no PV;26417.59081606218;23074.544871133363
9889114;pre1975;False;200.0;30.82016037735849;1.9575488788624555;212;T2;1668.6487266767667;736.1829577081375;2889.2989615657148;3960.9357122154533;3015.6968809656537;5289.054705289568;2292.2869855386866;2092.9904742454605;2590.6975567584614;2153.116003857577;True;post_visit;no PV;11249.358537735849;7288.422825520395
7984107;pre1975;False;120.0;33.82712658227848;5.1420323488045;237;T1;2857.9687293394645;2532.020060366223;4338.516214731778;4795.174653490154;4471.9060187908135;6479.498349321053;1937.2059241506895;1846.6995468369414;2284.130516972704;1806.496154365555;True;post_visit;no PV;12346.901202531646;7551.726549041492
721077;1976_1990;False;234.0;26.018568783068783;3.3083643892339545;378;T3;1076.1076512613104;634.9937879209372;2122.0721849854026;3321.08419913111;2919.941076079235;4530.960037248508;2244.9765478697996;2085.8212887873137;2604.0374025834312;1487.0783970644654;True;post_visit;no PV;9496.777605820105;6175.693406688995
658466;1976_1990;False;162.0;12.380421828908554;2.772377003975888;339;T1;765.6094442421331;617.4672250086244;1055.38952521146;2253.734478387245;2056.0442645077287;2622.7345159567863;1488.1250341451118;1379.4589251887896;1681.5436125522097;437.9223002028357;True;post_visit;no PV;4518.853967551622;2265.1194891643772
112120;1976_1990;False;136.0;15.159260053619303;3.296378657186152;373;T1;999.7739323477663;801.545869571003;1363.2758360723803;2683.031279054628;2485.1561175829584;3137.0824959784363;1683.2573467068619;1564.2122934773822;1899.4221818370693;561.7299665013774;True;post_visit;no PV;5533.129919571045;2850.098640516417
1159664;pre1975;False;152.0;31.6314532967033;3.2922801401497055;364;T2;2073.8535768068023;947.9021291032326;3495.310107275067;4576.201787081055;3427.909705028564;6131.659542589553;2502.348210274253;2316.6201325844036;2820.8572231689714;2547.407978171834;True;post_visit;no PV;11545.480453296705;6969.2786662156495
122887;2001_2010;False;232.0;27.215791891891893;3.3280359576968275;370;T1;385.7401319555629;212.97513677680897;686.6278923856545;3040.190619674092;2829.529072815159;3536.9379204674046;2654.450487718529;2464.931371221469;3073.6811287721584;473.6527556088455;True;post_visit;no PV;9933.764040540542;6893.57342086645
706817;2001_2010;False;168.0;34.07039726027397;3.1904773674806433;365;T1;260.68334843490175;144.5564545546111;475.179103074306;2428.0525745037603;2265.9598384822825;2812.8635133687344;2167.3692260688586;2012.2355769248838;2490.9348316803316;330.6226485196949;True;post_visit;no PV;12435.695;10007.64242549624
748773;1976_1990;False;200.0;18.98772239747634;2.9942124079915877;317;T1;1090.495982478984;887.0161335994794;1504.0835689986366;2863.46371833675;2645.8687732000503;3423.0655435432122;1772.967735857766;1649.9415137578292;2026.4270186101223;617.0674353991571;True;post_visit;no PV;6930.518675078864;4067.0549567421144
100119;1976_1990;False;160.0;32.19382062780269;4.109186846038864;223;T1;1352.8621938695296;1080.6118492291432;1968.5364679723268;3675.5947358725634;3355.5289069806586;4494.473881603437;2322.732542003034;2177.5954776529484;2637.914694108858;887.9246187431836;True;post_visit;no PV;11750.74452914798;8075.149793275416
