Household_ID;era;renovated;area_m2;huellzahl;b_ground_en12831;live_W_m2;S0;S1;S2;D1;bench;r_S0;r_S1;r_S2;r_D1
901187;pre1975;False;180.0;1.9859006035092992;0.43458678420882885;95.06597444212662;95.06597444212662;90.88397444212661;87.37656253476301;76.92156253476301;60.0;1.5844329073687768;1.514732907368777;1.4562760422460501;1.28202604224605
7411491;1991_2000;False;180.0;2.0893213810946696;0.44337695751623407;49.11080278806206;49.11080278806206;44.92880278806206;44.56547159879122;34.11047159879122;35.0;1.4031657939446303;1.2836800796589158;1.273299188536892;0.9745849028226063
1071058;post2010;False;250.0;1.792713556023764;0.4433593835818529;27.5445376033711;27.5445376033711;23.3625376033711;22.998326259727886;12.543326259727884;25.0;1.101781504134844;0.9345015041348439;0.9199330503891154;0.5017330503891153
1091217;2001_2010;False;150.0;2.101206394693739;0.44337695751623407;39.85147673632486;39.85147673632486;35.66947673632487;34.98061265297989;24.525612652979895;32.5;1.2261992841946112;1.0975223611176883;1.0763265431686122;0.7546342354763045
7069411;1991_2000;False;190.0;2.0586552130191516;0.4433593835818529;48.60481101481599;48.60481101481599;44.422811014816006;43.47615145968071;33.0211514596807;35.0;1.3887088861375998;1.2692231718518858;1.2421757559908773;0.9434614702765914
679810;1976_1990;False;320.0;1.14375;0.44337695751623407;42.087;42.087;37.905;37.480327181371756;27.02532718137176;45.0;0.9352666666666667;0.8423333333333334;0.832896159586039;0.6005628262527059
721074;post2010;False;134.0;2.0694299990480967;0.44337695751623407;29.536895993146295;29.536895993146295;25.354895993146293;25.15105304020474;14.696053040204738;25.0;1.1814758397258518;1.0141958397258517;1.0060421216081896;0.5878421216081895
712718;1976_1990;False;200.0;2.083080724211159;0.4433593835818529;64.63093738106781;64.63093738106781;60.448937381067815;59.63331250464649;49.17831250464649;45.0;1.436243052912618;1.3433097195792847;1.3251847223254776;1.0928513889921443
7211189;pre1975;True;202.0;1.8246401654267885;0.44337695751623407;69.37620496280366;69.37620496280366;65.19420496280365;64.34485932554716;53.88985932554717;60.0;1.1562700827133943;1.0865700827133942;1.0724143220924527;0.8981643220924529
811080;1976_1990;False;190.0;1.8580566202519662;0.44337695751623407;59.23035888604719;59.23035888604719;55.04835888604719;54.368882376241984;43.91388237624199;45.0;1.3162301974677153;1.223296864134382;1.2081973861387107;0.9758640528053776
5831058;pre1975;True;160.0;1.95;0.44337695751623407;78.987;78.987;74.805;72.37587147744645;61.920871477446454;60.0;1.31645;1.24675;1.2062645246241075;1.0320145246241075
760117;1976_1990;True;155.0;1.97679756197366;0.44337695751623407;56.149748801446854;56.149748801446854;51.96774880144685;51.37320685536732;40.918206855367316;45.0;1.247772195587708;1.1548388622543746;1.1416268190081627;0.9092934856748293
468980;pre1975;True;160.0;2.1645428688862403;0.44337695751623407;86.06691467324593;86.06691467324593;81.88491467324594;79.91672796061565;69.46172796061565;60.0;1.4344485778874323;1.3647485778874324;1.3319454660102608;1.1576954660102607
103721;2001_2010;False;160.0;1.9574767078498865;0.44337695751623407;38.126720494198636;38.126720494198636;33.94472049419864;33.60498223929604;23.149982239296047;32.5;1.1731298613599581;1.0444529382830352;1.0339994535168013;0.7123071458244937
821088;1991_2000;True;220.0;1.7797395963852398;0.44337695751623407;39.99828924848967;39.99828924848967;35.81628924848967;35.412850070792835;24.957850070792833;35.0;1.1428082642425619;1.0233225499568477;1.0117957163083666;0.7130814305940809
796869;2001_2010;False;150.0;2.2819090885901003;0.44337695751623407;42.019909063081194;42.019909063081194;37.8379090630812;37.265483930773186;26.810483930773184;32.5;1.2929202788640368;1.164243355787114;1.146630274793021;0.8249379671007133
