Household_ID;n_days;n_warm;n_cold;a_12;b_12;r2_12;rmse_12;a_sia;b_sia;r2_sia;rmse_sia;r2_steponly;r2_hdd12_plus_step;d_r2;d_rmse
6810697;545;210;335;72.95092769591216;3.3539978220980737;0.17154440732126797;33.795200575327385;66.1523786356514;2.2607867889289897;0.22443752765231673;32.698573338220335;0.21066011924656836;0.22977000065965303;0.05289312033104876;-1.0966272371070502
6810810;709;336;373;13.884626245573276;1.8774097791661324;0.5350111471449097;7.563538294337167;11.625006084203314;1.1157089160018285;0.5957662551627521;7.052125325968646;0.47807376313180294;0.5973023878882924;0.06075510801784234;-0.5114129683685213
6810910;1238;391;847;15.567906614795906;3.1360393368134742;0.77175670660842;9.658442788362892;11.625466233866419;1.963172132508049;0.7092236693483713;10.901534283250513;0.3920180689311318;0.7721824091647125;-0.06253303726004866;1.2430914948876204
6816582;637;302;335;8.551811147024688;2.4260770028813923;0.873742674148166;4.115585500006846;6.3351832471460074;1.372925962159219;0.8642482231466424;4.267525221347805;0.6099290433465827;0.8982540245520532;-0.009494451001523574;0.151939721340959
6868115;535;204;331;9.984714229404158;2.2942706323586424;0.7154220195306309;6.591208120853702;7.223823905054083;1.3382474317356516;0.7097217078542315;6.656894252094584;0.4827567164081594;0.7371562373020975;-0.005700311676399394;0.06568613124088163
6870806;1206;453;753;8.00970125787155;1.7127281496467546;0.7311629362256726;5.091451452069495;5.61609817240663;1.0619692462988712;0.7710780296030113;4.698300310838196;0.5750308535892863;0.7781604820039764;0.03991509337733867;-0.39315114123129913
6873269;376;159;217;17.371077827911524;2.366630703526992;0.744712260483986;6.216863825750943;14.209203307514112;1.4241701527719046;0.80724416488094;5.402069194676634;0.6162448616231152;0.8128506476031822;0.062531904396954;-0.8147946310743093
6885841;1288;601;687;12.660487600398541;1.7292352457853342;0.7781732888483264;4.1441954017946845;11.194649347485344;0.9714796668021923;0.7615918683762796;4.296292452141613;0.5420319166391305;0.7944418255757463;-0.016581420472046804;0.15209705034692877
6891687;415;170;245;19.37602263661826;2.7255753442328667;0.7559180507419101;7.127165735877124;16.701183894132807;1.5500655139527133;0.7222477279541468;7.602874762328154;0.4783008512497158;0.7658355398129567;-0.033670322787763274;0.47570902645102997
6901131;504;187;317;21.566636794757557;3.313443701673295;0.727306113390921;9.394706237083618;16.544978651920353;2.05237017604979;0.7984478458335145;8.07679808453295;0.6228621312409017;0.8007416193774748;0.07114173244259347;-1.3179081525506682
6910490;517;197;320;27.162103163343673;2.964590686836288;0.7369176293221253;8.17116527887693;23.144061664398503;1.7880026315026918;0.7738235433073802;7.576381235551504;0.5705631950192587;0.7840730069142738;0.03690591398525489;-0.5947840433254266
6911148;658;328;330;1.3678502537031019;2.000865081743647;0.754448785538633;5.038339035887999;0.004643750102147237;1.0822799523010191;0.6950945151153157;5.6143432827827136;0.4543885790225155;0.7575340568964398;-0.05935427042331731;0.5760042468947146
6946989;362;164;198;8.793887179823933;2.4011477077132777;0.5436552678298716;9.406243971203986;6.160635663990835;1.375662375116561;0.5668701493534931;9.163866969068206;0.42139100539987995;0.5775257281182662;0.0232148815236215;-0.24237700213578073
6970105;887;351;536;19.350629591725625;5.398219223629651;0.6996447222723411;16.00453488779399;13.706050665784755;3.086333790240536;0.6833721629051581;16.432361133356302;0.46972827841497367;0.7146068141145463;-0.01627255936718297;0.4278262455623114
6970113;661;330;331;29.25463457802107;2.2984064175828314;0.6552748944242794;7.347693522013398;27.241546187107065;1.3048265984938503;0.6660395761179297;7.232060963534761;0.4970493699265912;0.6822732650491723;0.010764681693650302;-0.11563255847863729
6975801;622;291;331;18.35679050378289;2.392531082917005;0.600315742182965;8.719076472849213;16.123667935547278;1.3590680551804293;0.5983302398271136;8.740706421970241;0.42793638392865063;0.6191487458882359;-0.0019855023558513762;0.02162994912102789
6981151;1059;478;581;26.52525989198922;8.97188170854422;0.7538388007880419;22.05045571276547;18.045571287572265;5.032710926028339;0.7603646089627591;21.756210340413887;0.5605031766784244;0.7825559534413523;0.0065258081747172625;-0.29424537235158255
