Household_ID;n_pre;warm_pre;cold_pre;a_pre;b_pre;hdd_pre;n_post;warm_post;cold_post;a_post;b_post;hdd_post;area_m2;footprint_m2;n_storeys_above;heated_basement;era_raw;era;renovation_count;residents;hp_type;dhw_electric;installed_kw;building_type;visit_date;pv;label_correctly_planned;label_sizing_direction;label_curve_too_high;label_limit_too_high;label_night_setback;label_curve_changed;emitter;storey_sum_m2;storey_reconciles;geometry_complete;n_days;hdd_per_day;deficiency;d_slope;d_slope_pct;lvl_pre;lvl_post;d_level_pct;changed
861116;591;272;319;7.667415091461715;3.065445306514768;3.822303967728487;774;347;427;8.164056875365725;2.7113685177822395;3.5979394543684227;195.0;65.0;3;False;1976 - 80;1976_1990;1;2;air-source;False;12.0;single family house;2022-01-06;False;False;;;False;False;False;floor_only;195.0;True;True;1365;3.6950818920210224;1327.6201590785058;-0.3540767887325287;-11.550582487315465;19.61773224459405;18.7340427882297;-4.504544385388179;False
865116;259;155;104;12.080520325977677;3.023021114632009;1.590243830787309;467;170;297;13.435883612337236;3.008088892181408;4.4196453154579025;200.0;100.0;2;False;1981 - 85;1976_1990;0;2;air-source;True;9.0;single family house;2022-10-04;True;True;;True;False;False;True;floor_only;200.0;True;True;726;3.410258284425281;2696.5443383750817;-0.014932222450600996;-0.49395031937839073;23.865451214710884;25.162602797307024;5.435269465161269;True
868122;724;273;451;11.321231054210322;3.5448571807306126;4.260259268155977;813;335;478;9.866049382555216;3.4378002335052615;3.896405511881206;280.0;140.0;2;False;1986 - 90;1976_1990;0;1;air-source;False;14.0;single family house;2021-12-07;False;False;;False;False;False;False;both;280.0;True;True;1537;4.067797912364572;2957.9766642520676;-0.10705694722535108;-3.0200637646926616;25.140485138522358;23.26795318171613;-7.448272960878456;False
881223;406;142;264;18.1378151443478;6.601855225156418;4.825261815520811;800;338;462;13.7840112652644;7.199930321790248;3.8254121920289856;240.0;120.0;1;True;1976 - 80;1976_1990;1;2;air-source;True;17.0;single family house;2021-12-14;False;True;;True;False;True;True;radiator_only;240.0;True;True;1206;4.162011650683779;3339.7250567163915;0.5980750966338295;9.059197395829885;43.8744556161301;41.8521848004405;-4.609221441704065;True
901187;1001;483;518;14.910676199999624;3.629681899176809;3.2603320302885517;447;166;281;15.036170344841953;5.057487770850888;4.229759102551633;180.0;120.0;1;True;< 1975;pre1975;0;2;air-source;False;12.2;single family house;2022-12-08;False;True;;;False;True;False;radiator_only;180.0;True;True;1448;3.5595957742813673;4376.122180097929;1.427805871674079;39.336942226201614;29.060610556343555;34.75225620398635;19.58543037699661;False
971071;798;306;492;22.536153813567168;3.1970656138322995;4.360226871526643;768;334;434;19.15636280067619;3.3717487409083353;3.574558612620773;250.0;150.0;1;True;1981 - 85;1976_1990;1;2;air-source;False;8.14;single family house;2022-01-20;False;True;;True;False;False;True;floor_only;250.0;True;True;1566;3.9749183001092048;1685.7205499675651;0.17468312707603584;5.463858055344834;34.99957893600317;32.30077178063628;-7.710970352819567;True
991118;1063;454;609;26.738016489333788;6.171062807113434;3.8753127189932783;506;186;320;26.41354872871882;6.13617854576749;4.21491693876382;234.5;93.0;2;True;1981 - 85;1976_1990;0;2;ground-source;True;26.0;single family house;2022-10-10;False;False;;False;False;;True;floor_only;217.0;True;True;1569;3.9848345387535673;2580.6972841453385;-0.03488426134594391;-0.5652877378874275;50.79525788267305;50.33479748638756;-0.906502723835093;True
1019970;640;254;386;17.213817719077213;0.7427511339110973;4.3861146852355075;721;334;387;13.47851447546233;1.0186874117238165;3.229869645621018;170.0;70.0;2;True;> 2010;post2010;0;4;ground-source;False;5.69;single family house;2022-03-09;False;True;;True;False;False;True;floor_only;170.0;True;True;1361;3.7735851675558254;-69.30204354146599;0.27593627781271923;37.1505697150167;20.10935514628967;17.449760553195752;-13.225658275693803;True
1037311;423;138;285;7.475179536022317;1.074055248780375;5.092341761743241;740;334;406;7.464050099098875;0.9283815340550223;3.4945644339992166;180.0;60.0;3;False;1976 - 80;1976_1990;2;3;ground-source;False;4.0;single family house;2022-01-14;False;True;;False;True;False;False;floor_only;180.0;True;True;1163;4.0756992660161755;946.8188737652681;-0.14567371472535262;-13.562962882102193;11.662271321882596;11.083248180203375;-4.964926005389413;False
1037610;437;148;289;37.83064529148812;0.9242089145315585;4.569481593871258;803;340;463;48.077317173298674;1.440142624900992;3.7943499648058907;222.0;90.0;2;True;> 2010;post2010;0;5;ground-source;False;7.56;single family house;2021-12-17;False;True;;True;False;False;True;floor_only;222.0;True;True;1240;4.067521353436185;-88.30077789762981;0.5159337103694336;55.824359866831415;41.43357685282834;53.6915622151971;29.584666093176093;True
1061168;405;138;267;19.57175260385318;0.3945342326300266;4.860422222222221;557;285;272;20.789565635026864;0.24913714664791567;2.8142657351755007;160.0;54.0;3;False;> 2010;post2010;0;2;ground-source;False;5.2;single family house;2022-02-11;False;True;;False;False;False;False;floor_only;160.0;True;True;962;3.67569336225858;-63.04656117427476;-0.14539708598211096;-36.852844178532074;21.109802947689513;21.760800682261817;3.0838645731818923;False
1071058;615;303;312;25.502449396026655;2.8215237388679832;3.0500060327559795;444;166;278;23.534259633684442;2.4757971966163335;4.197865925708317;250.0;110.0;2;True;> 2010;post2010;0;4;air-source;False;13.7;single family house;2022-12-11;False;False;oversized;True;True;False;True;floor_only;250.0;True;True;1059;3.531261738583022;-103.30232412271971;-0.3457265422516498;-12.2531856630899;36.501863889870506;33.185895447744784;-9.084381148673135;True
1081057;436;140;296;17.937583671781418;1.1455386474856684;5.260048065416832;763;339;424;17.118745261730847;0.9060535116599799;3.5009727239918704;200.0;80.0;3;False;> 2010;post2010;0;4;ground-source;False;7.5;single family house;2022-01-25;False;True;;True;False;True;True;floor_only;200.0;True;True;1199;4.140636484510039;-94.17391060237105;-0.23948513582568842;-20.905897531378102;22.403345993337307;20.65089988834737;-7.8222516650464105;True
1091217;599;301;298;12.736130467124166;2.160328941342134;3.060558346035663;439;171;268;12.245921282661714;1.916315388209871;4.048100013205242;150.0;65.0;2;True;2000 - 10;2001_2010;0;6;ground-source;False;5.7;single family house;2022-12-16;False;True;;False;;False;True;floor_only;150.0;True;True;1038;3.4782180684705812;266.19412378993775;-0.24401355313226292;-11.295203636010456;21.157946360972588;19.716475921450062;-6.812903364673547;True
1101758;769;297;472;12.182243069691102;1.8152949533138223;4.367623810331505;749;334;415;9.927084773028392;1.4832615140778025;3.4151181768928622;192.0;64.0;2;True;1976 - 80;1976_1990;2;2;ground-source;False;7.7;single family house;2022-02-09;False;True;;True;False;True;True;floor_only;192.0;True;True;1518;3.897645734280422;828.5265452624253;-0.3320334392360198;-18.290880973909637;19.25898013378989;15.709424283896324;-18.430653260116664;True
