Household_ID;era;era_raw;tier;area_m2;E_as_built;E_as_built_lo;E_as_built_hi;E_reference;E_reference_lo;E_reference_hi;deficiency;deficiency_lo;deficiency_hi;term_envelope;term_envelope_lo;term_envelope_hi;term_emitter;term_emitter_lo;term_emitter_hi;term_dhw;term_dhw_lo;term_dhw_hi;H_as_built;H_as_built_lo;H_as_built_hi;design_kw;design_kw_lo;design_kw_hi;huellzahl;huellzahl_lo;huellzahl_hi;band_abs;band_rel;decisive;def_pct_of_ref
1027273;2001_2010;2000 - 10;T1;200.0;6128.298653534384;5794.124831101003;6854.041105124719;3672.398341747772;3476.6252463634733;4148.407866271172;2455.9003117866123;2092.176404606075;2892.9147322462118;533.1437900474815;297.4760203169473;904.8555534444556;0.0;-109.06151786738785;105.19232892234739;1922.7565217391304;1675.629884990802;2195.1154760343857;242.1781366279909;224.49763434535882;296.0187954769708;7.265344098839727;6.734929030360765;8.880563864309124;1.8074767078498866;1.7102101030896957;2.309770776090197;800.738327640137;0.32604675515416903;True;66.87456215922909
6981151;pre1975;< 1975;T2;240.0;5758.87483635637;4440.036799502304;7861.195390535125;2731.8936897385915;2569.6187445290743;3085.5604261994713;3026.9811466177784;1704.3597704490148;5002.446767401289;3026.981146617778;1759.598317905041;4967.414405080838;0.0;-91.91020360566533;93.22442802655287;0.0;0.0;0.0;580.4792390328687;435.0720749819215;819.0631693978086;17.41437717098606;13.052162249457645;24.571895081934258;1.7552395417911693;1.645805120902391;2.1675991376296726;3298.0869969522746;1.08956311162936;True;110.80157174444894
876511;1991_2000;1995 - 00;T1;500.0;12755.697417788;12010.29042501476;14083.589902655835;7031.902049604036;6638.5369670609425;7729.498377522669;5723.7953681839645;5070.141404338944;6686.0983429821035;1878.2823247057022;1556.2345997636583;2546.319093531528;0.0;-179.60523166598514;183.03777863484788;3845.513043478261;3282.88238444691;4399.95534606333;638.0392930140017;603.3544387256;733.7961572554838;19.14117879042005;18.100633161768;22.013884717664517;1.43305197459637;1.3670779938139292;1.705815138130635;1615.9569386431594;0.28232262593200763;True;81.3975412030415
7412010;2001_2010;2000 - 10;T1;250.0;5852.518662326412;5535.285049191041;6773.816033862065;5076.182706098336;4775.091072493714;5773.795062703039;776.3359562280757;398.01816534390747;1371.7250129748436;776.3359562280776;437.092807605094;1371.696147508096;0.0;-158.92443660437377;140.01989374929488;0.0;0.0;0.0;299.01189233046324;279.77676186996837;362.1525066511424;8.970356769913897;8.39330285609905;10.86457519953427;1.7703689233046325;1.69662368059126;2.2826191037662498;973.7068476309362;1.2542338659178063;True;15.293696093629858
6810910;1976_1990;1976 - 80;T2;160.0;5511.733838924788;4082.7629041797118;7371.096947172449;3204.2309801934653;3014.6851477199584;3525.946745092847;2307.5028587313227;783.4690029151587;4013.167348811387;1989.47585988448;432.5638550598544;3656.020472518456;318.02699884684273;193.96586415779925;452.6880330894579;0.0;0.0;0.0;291.1698255214004;206.9629757151929;402.0506970180915;8.735094765642012;6.208889271455788;12.061520910542747;2.131058255214004;2.0165633503088523;2.434266278895761;3229.698345896228;1.3996508535950127;True;72.01424844197717
9889190;pre1975;< 1975;T3;200.0;7588.82841233991;5221.2042597313975;11541.863458706868;3421.3124180912255;3175.5241420789753;3854.1270605263066;4167.515994248684;1820.6972321355167;8006.54200764048;3681.948759291094;1448.6088386719475;7300.239589760882;485.56723495758916;154.36768058949283;956.9543048484796;0.0;0.0;0.0;555.6734781979683;359.00677735645075;864.3436441663057;16.670204345939048;10.770203320693524;25.93030932498917;2.290467390989841;2.1289825717314104;2.838371869670453;6185.844775504963;1.4843001884195866;True;121.810448300824
6808461;post2010;> 2010;T1;207.0;3065.0022516465856;2853.5623067035594;3383.8374045105643;3155.0023894519672;2947.198812641852;3474.7481447120967;-90.00013780538166;-277.1673305645751;100.55792139457655;-90.00013780538153;-262.1128668698234;77.09623382322818;0.0;-96.89645512922199;84.01069359036714;0.0;0.0;0.0;190.42760715805096;176.65961020903785;212.91594361954944;5.712828214741529;5.299788306271136;6.387478308586483;1.8001672133263076;1.730834755334237;2.05154977694799;377.72525195915165;4.196940817756894;False;-2.8526171043887842
6773102;pre1975;< 1975;T3;200.0;5787.871963791777;4170.049216581519;8042.188438393416;2936.7023648954364;2733.7902691058694;3245.6622235343825;2851.16959889634;1235.342699465675;4923.6464393742235;2486.754877237697;985.488575620417;4381.304541828952;364.4147216586417;98.83603678037913;722.3685329879879;0.0;0.0;0.0;463.58;303.74692970095685;671.1800026562477;13.907399999999999;9.112407891028706;20.135400079687432;1.83;1.769942351040859;2.1364218890385933;3688.303739908549;1.2936107839169775;True;97.08745540503075
4710670;pre1975;< 1975;T1;300.0;9036.523891406452;8323.898911170483;11925.347463583434;3403.474483904127;3255.4648523022224;3927.22030379919;5633.049407502325;4900.016058147577;8095.650935171157;5289.313569467009;4622.48591868548;7720.257003812179;343.73583803531517;219.4648274709419;513.0284499168138;0.0;0.0;0.0;717.9717033733406;659.8419513538811;958.4424049412893;21.539151101200215;19.79525854061643;28.753272148238675;1.4113622305514582;1.334336349999704;1.8969101919564593;3195.63487702358;0.5673010559373939;True;165.50878915480078
716869;1976_1990;1981 - 85;T2;155.0;4148.116943902421;3491.5433129586054;5106.415036806283;2517.748340405802;2373.154205697079;2768.950756174881;1630.3686034966186;922.5521837664271;2543.542989973392;1630.3686034966186;922.6783866344178;2542.6199051752087;0.0;-74.96103411851516;77.11470371761989;0.0;0.0;0.0;338.8789940179284;271.64538927923604;433.36926827793155;10.16636982053785;8.149361678377081;13.001078048337947;2.426308700626068;2.2976932659569465;2.7785032075145657;1620.990806206965;0.9942480508582285;True;64.75502643897448
115508;pre1975;< 1975;T3;170.0;5012.8218033775065;3948.2063742956484;7794.463886718597;2190.5685490794904;2078.391207159817;2547.0680144434587;2822.253254298016;1690.6030338299277;5364.5805279891365;2635.0214078529775;1560.0301699166587;5038.782432304728;187.23184644503928;-52.29303376475403;530.2514348692292;0.0;0.0;0.0;451.34073674392107;345.9645106636893;709.8709218133514;13.540222102317632;10.378935319910678;21.29612765440054;1.9700413729621447;1.8502746116023105;2.66650489002974;3673.9774941592086;1.3017887351406539;True;128.83656416431108
781099;1976_1990;1981 - 85;T2;150.0;3639.593041341382;3151.123035993091;4515.009718936513;2002.0798276587639;1880.0557902409516;2220.855861634627;1637.5132136826182;1161.2436223236562;2455.050704818188;1474.6024925821887;1134.60295849215;2085.0150954232377;162.91072110042947;-31.735991349291236;421.6846466098551;0.0;0.0;0.0;312.834189773951;282.0337429842295;370.3971008137098;9.385025693218529;8.461012289526886;11.111913024411292;1.9970765814495917;1.9137567289861812;2.31795851522338;1293.8070824945319;0.7901048197253184;True;81.79060550235549
105768;pre1975;< 1975;T3;294.0;6123.442418065873;4040.6389448028935;9251.290077513659;2433.388404134897;2319.0062231563015;2694.862413721815;3690.0540139309765;1588.530318077446;6709.3686179069355;3174.147130288557;1194.7000299340812;5945.676398175568;515.90688364242;186.72330487752154;999.2902491511167;0.0;0.0;0.0;584.7204918214138;387.1165700157203;844.8094061471758;17.541614754642413;11.613497100471609;25.344282184415277;1.5009452102769179;1.4476809559549924;1.7598457657690973;5120.838299829489;1.3877407432240574;True;151.6426234160034
8010411;post2010;> 2010;T1;375.0;4952.440999007649;4628.837272792632;5511.779454265997;5120.915360595568;4808.827582528426;5662.881299173645;-168.4743615879188;-549.9074080288275;176.2897477545206;-168.47436158792001;-537.2017891339699;134.06124083337292;0.0;-143.8902180049428;150.29925934517829;0.0;0.0;0.0;332.1986611994099;311.3563006564472;374.96970979532813;9.965959835982298;9.340689019693416;11.249091293859845;1.6581795688823329;1.5925507206211598;1.9169843816927807;726.1971557833481;4.310431266447507;False;-3.2899266971740193
7086681;2001_2010;2000 - 10;T1;180.0;2436.6591034397866;2277.1813963325067;2799.039722766312;2025.3917639524732;1921.8892135195163;2273.5300629311596;411.2673394873134;204.67857177383803;673.775657675811;411.2673394873127;212.41554738861717;648.2352612779621;0.0;-70.854541309186;76.63335332870598;0.0;0.0;0.0;223.7882369515644;207.79751550908975;257.03503133222637;6.713647108546931;6.2339254652726925;7.711050939966791;1.8884199576606167;1.8161839906223154;2.2009050484117907;469.09708590197295;1.1406135154976085;True;20.305569856013495
868122;1976_1990;1986 - 90;T1;280.0;6221.44332488794;5740.184408683048;7386.136839297236;3035.702457488464;2884.9387238756804;3387.165693849529;3185.7408673994764;2630.3119966287713;4234.444941057378;2841.7484044416387;2336.0655876307064;3837.102435805767;343.99246295783837;216.13342124870533;500.2976123839055;0.0;0.0;0.0;509.0717173039228;471.83057275208085;606.8116500158463;15.272151519117685;14.154917182562427;18.204349500475388;1.662766595106798;1.593044342088823;1.9731109729854652;1604.1329444286066;0.5035352877706158;True;104.94246099583634
881223;1976_1990;1976 - 80;T2;240.0;6483.8222657073875;5739.913594722617;8467.91501031994;2960.9645057107896;2810.776764820051;3427.5306633645428;3522.857759996598;2687.0562410540847;5209.550819860457;2006.1188074819431;1179.9526880687656;3595.7010953605914;555.3606916450888;451.725973499655;752.7490664455833;961.3782608695652;824.498219829781;1100.5685369709647;367.3194760421717;309.86367494810514;514.1787778658103;11.01958428126515;9.295910248443153;15.425363335974307;1.4894254526319743;1.4075553418777451;2.0114055343596706;2522.494578806372;0.7160364541112804;True;118.97669672169623
118708;1991_2000;1991 - 95;T1;186.0;2395.1596940096274;2276.4048752052854;2826.6605433674226;1902.0760204565527;1815.158752600608;2161.9969177059916;493.08367355307473;382.4200337930729;761.3252896409987;493.0836735530745;405.86669644562807;743.4409408513525;0.0;-67.45020963960867;69.34903998185325;0.0;0.0;0.0;217.58458218530643;204.05215423136548;269.57254186240846;6.527537465559194;6.121564626940965;8.087176255872253;1.2398356029844224;1.166659205624786;1.690142697334468;378.9052558479258;0.7684400765444144;True;25.92344723607422
1037610;post2010;> 2010;T1;222.0;3543.9281423078546;3288.3239137978003;4005.854900403371;3639.0280801036015;3401.2491472815873;4141.580210036266;-95.09993779574688;-323.4203177087309;111.19228019435405;-95.09993779574668;-293.943837116613;94.3411292130426;0.0;-102.9031714201329;104.27146202594709;0.0;0.0;0.0;202.1884777136733;188.99040592990508;239.89755192890374;6.065654331410199;5.669712177897153;7.196926557867112;1.761912119250625;1.6634096903515885;2.278180283726639;434.612597903085;4.5700618525801175;False;-2.6133334424020007
6885841;post2010;> 2010;T1;170.0;3048.1055474565;2781.3397867027893;3412.5255578667898;3148.9983669434596;2901.402928638805;3493.853260458157;-100.89281948695952;-330.5260119905207;94.99101803866617;-100.89281948696;-290.28004016965156;78.97018484656404;0.0;-77.71224816440927;77.56915819056861;0.0;0.0;0.0;177.28513539827796;162.2625915681401;201.75352351407295;5.318554061948339;4.8678777470442025;6.052605705422188;2.3123072401538716;2.2240304393650363;2.639104786765188;425.5170300291869;4.217515500041956;False;-3.2039654433003095
2794690;1976_1990;1976 - 80;T2;140.0;5001.203577111568;4328.609985314899;5946.824111439018;3724.0672298315494;3428.8225893072968;4180.765814298144;1277.1363472800185;734.76607345897;1984.1209885872202;1277.1363472800197;725.089369965504;1997.6265045174673;0.0;-74.26907904707168;64.07827945634384;0.0;0.0;0.0;268.3089960119522;219.69588122624873;344.9503923148051;8.049269880358567;6.590876436787461;10.348511769444151;2.040846898081145;1.9572105378831335;2.3779643219505533;1249.35491512825;0.9782470898969119;True;34.29412705145463
111119;1976_1990;1981 - 85;T1;180.0;4226.732354484773;3881.3846183428186;5243.640714160049;2391.7221109478064;2256.9313081192495;2744.8854236332245;1835.0102435369668;1502.4044432258274;2699.6027834756346;1835.0102435369677;1536.7329892929909;2680.9709644311515;0.0;-100.893354332334;91.95505061414599;0.0;0.0;0.0;423.822;385.80821622254376;543.1576488144985;12.71466;11.574246486676316;16.29472946443496;2.3333333333333335;2.206542679701648;2.977541516461891;1197.1983402498072;0.6524205216109407;True;76.72338835425063
105807;1976_1990;1981 - 85;T3;200.0;4102.823292243206;3312.7875471180996;5483.081068884517;2390.181564570796;2263.364131193656;2642.2059925990457;1712.64172767241;909.8629256983213;2980.949988496974;1499.6533630994609;832.375018732135;2503.8573130907976;212.98836457294968;-33.92404761869581;564.8678074972177;0.0;0.0;0.0;353.78;290.9213854180133;452.2445601509069;10.6134;8.727641562540398;13.567336804527208;1.83;1.7433054076784666;2.148854931323377;2071.087062798653;1.209293823299163;True;71.65320631112593
7374981;post2010;> 2010;T1;200.0;4479.158452145317;4172.50102701053;5004.3535773924805;4629.72785384548;4361.906940440978;5173.280435779972;-150.56940170016333;-477.646653991392;147.35987156980454;-150.56940170016352;-482.6337182727529;116.89947409956663;0.0;-122.676979153873;120.0348033406561;0.0;0.0;0.0;185.42;172.31518458020906;210.18662232958707;5.5626;5.169455537406272;6.305598669887611;1.83;1.76403700382635;2.1458726978645473;625.0065255611966;4.150953105371332;False;-3.252230076009748
861116;1976_1990;1976 - 80;T2;195.0;3941.6631846798155;3342.287435168976;4789.489634082298;2511.816273352265;2363.250893487217;2759.5811105184807;1429.8469113275505;809.3393456720545;2197.411111379052;1429.84691132755;807.644278774834;2186.946961349519;0.0;-79.05159631574253;85.17601760667364;0.0;0.0;0.0;346.2425057314111;284.33072248415084;435.9886660354078;10.387275171942333;8.529921674524525;13.079659981062232;1.8395751335634511;1.7401329495475606;2.0994526023070206;1388.0717657069972;0.9707834836795451;True;56.92482075606906
108511;2001_2010;2000 - 10;T1;274.0;4489.5611697467175;4197.764974592497;5105.256997255119;3969.634172449465;3688.979186101804;4414.423478256059;519.9269972972525;235.36959863791373;858.078491625825;519.926997297252;276.2073444281683;811.3639822019529;0.0;-115.84195229414725;121.82757555096894;0.0;0.0;0.0;335.19816541232433;313.01033500580075;385.49108636286377;10.055944962369729;9.390310050174023;11.564732590885916;1.838627421645295;1.7696355020479546;2.1676219322822208;622.7088929879112;1.1976852447073378;True;13.097604834866463
119701;pre1975;< 1975;T2;200.0;13755.22223802521;10650.423575000512;18305.477981359618;4519.052317096821;4289.699185400024;5011.137218553077;9236.169920928389;6076.484832234014;13583.388598188532;7329.909015567228;4219.376318521631;11627.884261968415;944.8826444915969;733.8049616231343;1205.7358762102883;961.3782608695652;834.7272347148215;1093.3324540655647;500.18;372.8629741436823;686.8104417244216;15.0054;11.185889224310472;20.60431325173265;1.83;1.7463730120997343;2.131988169537441;7506.903765954518;0.8127723753700656;True;204.3828943069637
86109;1976_1990;1981 - 85;T2;160.0;4048.0386865458872;3423.9750429747523;5072.098221211111;2512.9991546025612;2377.2675663867035;2776.940560075269;1535.039531943326;903.0606051391683;2457.401719583168;1535.039531943325;911.4437287013303;2429.7653756936957;0.0;-81.63497913424203;81.75297340046959;0.0;0.0;0.0;316.7425245839684;259.58998611522554;410.99530622385834;9.502275737519053;7.787699583456766;12.32985918671575;2.131058255214004;2.0207524016038785;2.450359363486705;1554.3411144439997;1.012573997020284;True;61.08396531419038
1037311;1976_1990;1976 - 80;T2;180.0;3637.297653916452;2900.971893440154;4584.469856501253;2617.5737268712573;2443.2162272195956;2859.1141223913814;1019.7239270451946;259.5041543140461;1906.7208958047675;1019.723927045194;281.0258044986039;1905.6214383484694;0.0;-81.2886545151728;85.76903350958266;0.0;0.0;0.0;300.9278255214004;216.81964808732414;409.5698934862798;9.027834765642012;6.504589442619724;12.287096804588394;1.8942740046346702;1.8061982143047528;2.164102055705119;1647.2167414907212;1.615355585765044;True;38.956836882071464
116121;pre1975;< 1975;T1;395.0;15629.142422083738;14380.429805733522;20490.304824683662;4672.69703182282;4444.632857420555;5420.735754894827;10956.445390260918;9711.169550802975;15222.65509867034;9011.773306218256;7857.830818279195;13083.60361033375;983.2938231730965;783.2214601245347;1343.0572905231782;961.3782608695652;822.1961040374372;1098.4082945919693;1003.8562515054513;914.2288584132132;1341.7270558435716;30.11568754516354;27.426865752396395;40.251811675307145;1.5211172086365705;1.4323504180976172;2.052398314646641;5511.485547867365;0.5030359164448055;True;234.4779752601852
120741;1976_1990;1981 - 85;T1;164.0;4224.178634028694;3898.5572677706355;5149.136789145711;2464.193168391886;2309.5510327255315;2824.951692114598;1759.9854656368084;1424.3976561221996;2491.3258972450185;1759.985465636808;1428.4732611334664;2448.631009132716;0.0;-85.15095442342658;86.67603766482767;0.0;0.0;0.0;334.69482954013677;305.59553419190627;416.8586680977428;10.040844886204102;9.167866025757188;12.505760042932284;1.9411526641778716;1.8418181026518976;2.497353068629899;1066.928241122819;0.6062142341253804;True;71.42238231207182
114721;1976_1990;1981 - 85;T2;140.0;3919.7109883250205;3276.932559570601;4887.77464384572;2233.9392255424086;2111.3029983496463;2481.3943771472473;1685.7717627826119;1036.5542366349869;2546.251079393826;1492.9437000197765;853.9283774737021;2340.240464899505;192.82806276283534;124.4990131739609;277.9416629534687;0.0;0.0;0.0;287.5433912791873;234.37939733053918;372.91881810513695;8.62630173837562;7.031381919916176;11.187564543154108;2.2371162375427276;2.1187383925710965;2.5997890847293568;1509.696842758839;0.8955523375636951;True;75.46184531377752
815461;1976_1990;1981 - 85;T2;240.0;4136.040775610081;3540.422229713329;5066.230309927848;2643.8863505354097;2514.519222531413;2943.7465172801626;1492.1544250746715;857.4303012973278;2346.5739940324147;1492.154425074671;847.6944558631037;2319.9977100179362;0.0;-109.45255080674036;102.46121356133206;0.0;0.0;0.0;408.72730138956223;332.62956199919137;520.2082429261354;12.261819041686868;9.97888685997574;15.606247287784063;1.7359006035092992;1.666092766785755;2.0519874062587387;1489.143692735087;0.9979822917192811;True;56.437918550186446
1678757;1976_1990;1976 - 80;T2;200.0;4208.118627460713;3553.9452717490663;5199.950451539132;2661.515414315402;2522.756168959453;2938.1036096652597;1546.6032131453107;822.0380780480277;2462.710178578364;1546.6032131453103;862.7217125368004;2445.4625546584457;0.0;-89.3266152751611;91.68070782199491;0.0;0.0;0.0;353.78;292.76085528302934;452.93997257051535;10.6134;8.78282565849088;13.588199177115461;1.83;1.749216478188834;2.1322837318534646;1640.6721005303361;1.0608228966456874;True;58.10987247440496
971071;1976_1990;1981 - 85;T2;250.0;4901.650695141071;4160.116742299163;6698.5340051553085;3086.1296628260034;2975.7929245792625;3609.2819454424143;1815.5210323150677;1031.2399672466643;3306.4942895387217;1815.5210323150677;1035.3830564562577;3282.6300977928113;0.0;-102.58026342836884;106.072374603225;0.0;0.0;0.0;418.3610684158062;341.49462247976857;597.4049514149594;12.550832052474185;10.244838674393057;17.922148542448785;1.6936346766617498;1.6074944776851157;2.3039854829039794;2275.2543222920576;1.2532238854819322;True;58.82841068487624
121728;post2010;> 2010;T1;455.0;5650.170074549204;5281.267963077272;6355.648925883364;5796.7660977719015;5482.72503383934;6508.338195508742;-146.5960232226971;-517.6978063380622;200.27846621681633;-146.5960232226973;-485.22037714325;142.52492227441573;0.0;-170.73308416379183;194.26622299933504;0.0;0.0;0.0;367.6833631714263;348.622264201984;423.4177392443572;11.03050089514279;10.45866792605952;12.702532177330717;1.3341470986394353;1.2721961740289338;1.698208904054928;717.9762725548785;4.897651769613051;False;-2.5289276943405414
114798;pre1975;< 1975;T3;301.0;8007.03888797877;6145.448802797034;12497.062636178947;3337.355181040717;3140.1605480647527;3835.5289297360355;4669.683706938053;2768.805025191807;8835.647403087478;4112.665563851788;2283.971963688108;7986.33060083372;557.0181430862664;167.8181395369532;1149.9907357623385;0.0;0.0;0.0;696.790297840288;521.4737275568268;1098.0430435441936;20.90370893520864;15.644211826704804;32.94129130632581;1.6609253936583748;1.5595183042140885;2.2418557840580413;6066.842377895671;1.2991977098752467;True;139.92168809200177
1081057;post2010;> 2010;T1;200.0;3151.229845463398;2898.4350127662374;3519.868860383125;3252.6551471821517;3025.6374575829536;3610.284620049026;-101.42530171875387;-346.2701993087728;123.34926477570784;-101.42530171875381;-319.49019765150047;97.77910826771227;0.0;-101.28721644031374;100.60022422863393;0.0;0.0;0.0;195.93065837215346;181.5714025298764;220.63685585820213;5.877919751164604;5.447142075896291;6.619105675746064;2.0489720494198638;1.959811983818649;2.3399667217434548;469.6194640844807;4.630200316156876;False;-3.1182310183303903
9776611;post2010;> 2010;T1;180.0;2850.8240926369845;2651.1533054667016;3186.6889524724165;2952.1650577877535;2774.096840779874;3281.937124575944;-101.34096515076908;-330.8991765837775;118.71192832575741;-101.340965150769;-320.9723154123245;104.10024471995486;0.0;-83.82363581382872;80.09456083581276;0.0;0.0;0.0;169.40174217093863;158.57532928810107;193.73663572438187;5.0820522651281586;4.757259878643032;5.812099071731456;1.8884199576606167;1.8163213929066464;2.2159517950336656;449.6111049095349;4.436617553825643;False;-3.432767584706472
7411010;post2010;> 2010;T1;260.0;3902.694121663437;3630.421262054875;4371.608348763605;4044.1154110842754;3813.964958953829;4537.972105034897;-141.42128942083855;-470.96325129242723;146.2833409847554;-141.42128942083835;-463.34210513572987;123.88070628894687;0.0;-122.2998406148661;117.92681636534697;0.0;0.0;0.0;245.3185487991426;227.14678177751304;286.8162735508216;7.359556463974278;6.814403453325392;8.604488206524648;1.8984703333195931;1.7665236508603472;2.3313256152131694;617.2465922771826;4.364594572747763;False;-3.496964726407791
512280;post2010;> 2010;T1;300.0;3770.6311880549356;3476.238604758263;4298.701137313137;3902.643881150544;3683.218206752213;4426.749953320388;-132.01269309560848;-443.64325506392095;177.21681780299627;-132.01269309560817;-416.1198052117949;130.99794820038676;0.0;-139.5063758415882;146.7632475601992;0.0;0.0;0.0;279.733467666175;259.9031947772762;335.49008131137026;8.39200402998525;7.797095843318286;10.064702439341108;1.8522703842524304;1.7400532871698449;2.377745588763793;620.8600728669172;4.70303315770755;False;-3.3826476900241698
7710511;pre1975;< 1975;T2;200.0;7654.422594460127;6137.534612136403;10681.85055157633;3121.0181364601444;2991.312791515489;3520.577750287438;4533.404457999983;2928.5473296223813;7311.440715786742;4030.470576058859;2409.1635776485487;6752.142531564224;502.9338819411232;400.62726207173233;687.0162999307439;0.0;0.0;0.0;527.8389395210027;407.38954368050577;767.2282389676906;15.83516818563008;12.221686310415175;23.016847169030715;1.9557224523681938;1.8710288700431554;2.5081376650891523;4382.89338616436;0.9667995491622152;True;145.2540248017195
823761;1991_2000;1991 - 95;T2;240.0;4105.952340264119;3549.2885749334255;5012.8535388976625;3151.407878770248;2989.416885671152;3517.1773407878914;954.544461493871;341.0691295879971;1684.4600189024702;954.5444614938709;381.81875308348003;1652.8734019499009;0.0;-110.39062563526792;103.14556232083552;0.0;0.0;0.0;338.2439571492041;286.83003404513164;420.04949870799425;10.147318714476123;8.60490102135395;12.601484961239827;1.939894360957931;1.8702356807294616;2.2882310737611067;1343.390889314473;1.4073633481797734;True;30.289461034994822
1101758;1976_1990;1976 - 80;T2;192.0;3058.674846755406;2433.821635425879;4128.567598639022;2166.3517575077744;2061.506007525745;2428.062107338584;892.3230892476317;251.42757584390213;1819.5735472599026;892.3230892476316;272.0786692182512;1805.6044435069305;0.0;-76.85028309853955;76.3925049665886;0.0;0.0;0.0;288.67679999999996;217.07522680225085;415.9868008740955;8.660303999999998;6.512256804067525;12.479604026222864;1.625;1.5474689583391814;2.0924654737930584;1568.1459714160005;1.7573746441305171;True;41.19012926479598
1061168;post2010;> 2010;T1;160.0;1911.1566120208076;1757.2064590876562;2098.1522139282224;1981.2643880466012;1857.3856782890343;2175.016799142891;-70.10777602579356;-229.71796020580052;69.88942587806567;-70.10777602579363;-212.88981262470614;56.37271573158965;0.0;-66.3897657547527;73.7071025560681;0.0;0.0;0.0;154.64569671964597;142.68212601304765;172.5085762415053;4.63937090158938;4.28046378039143;5.1752572872451585;1.994315018740781;1.900875548274491;2.258069785750048;299.6073860838662;4.273525749463751;False;-3.538537130570206
808112;1976_1990;1981 - 85;T1;140.0;4355.349958529916;4047.2743083882324;4901.55784506403;2037.454399035791;1909.9253955743654;2261.8319125200824;2317.895559494125;2007.747677766057;2751.16652266604;1356.51729862456;1106.1491301301814;1759.3212026351607;0.0;-61.243021387388005;59.065987543868026;961.3782608695652;828.0905075856523;1081.382125723022;296.8808525850883;272.30967021092437;353.91470130190817;8.90642557755265;8.16929010632773;10.617441039057244;2.040846898081145;1.9284910597622476;2.37273774347869;743.4188448999828;0.32073008719263957;True;113.7642913918
1019970;post2010;> 2010;T1;170.0;2741.8724855418423;2499.5180833958466;3112.0190911118752;2816.510786436001;2590.5465811976733;3172.832584267229;-74.63830089415887;-249.87348065876608;99.86701515072636;-74.63830089415865;-249.64209502283563;74.16829323039346;0.0;-79.55731057899513;77.45751571084548;0.0;0.0;0.0;162.35856971940808;149.1123233290735;192.5337461999666;4.8707570915822425;4.473369699872205;5.776012385998999;1.9464600421423555;1.8333684303886641;2.4764176584739794;349.7404958094925;4.685804628717946;False;-2.6500271631697108
1148611;1991_2000;1991 - 95;T1;240.0;5190.170465612457;4885.034399733818;5749.76783878625;2827.549548335731;2646.0526964331634;3120.83648552036;2362.620917276726;2080.364494642105;2792.2034407687634;920.5535259723781;735.6352243656754;1203.8262590105749;0.0;-99.47310836295897;105.3171656126113;1442.0673913043477;1248.2002403370811;1639.1745629521888;369.1588752244958;346.3274151334701;417.78582990696043;11.074766256734872;10.389822454004102;12.533574897208812;1.9095672365492102;1.820139423560865;2.209760107003823;711.8389461266584;0.30129206971855615;True;83.55718889762134
7048688;1976_1990;1986 - 90;T2;135.0;3710.69155416344;2991.7920522973177;4588.617713087918;2782.831644687574;2562.3203884226446;3100.544658274979;927.8599094758656;255.04097713387898;1735.894875712784;927.8599094758652;270.94463957922426;1710.4896083743417;0.0;-67.4848534989831;77.96532467070382;0.0;0.0;0.0;243.89512963311222;173.3363226153643;333.6492439761187;7.316853888993366;5.200089678460929;10.009477319283562;2.109968943799849;2.003653161980012;2.4178416958511546;1480.853898578905;1.595988665374515;True;33.342294035183556
109104;pre1975;< 1975;T2;200.0;7546.74924148002;5349.364553037325;10290.43775551147;2717.148401547785;2571.671523701457;3005.997629272672;4829.6008399322345;2630.8796197781307;7469.5028167403625;3373.8159134583316;1195.9875852177868;6041.971930031326;494.4066656043377;394.6879556695841;633.9810842953466;961.3782608695652;819.8334211669257;1100.4611916748413;463.58;297.29746893377114;686.0662862561898;13.907399999999999;8.918924068013133;20.581988587685693;1.83;1.7566874503434635;2.1497075326503174;4838.623196962231;1.0018681372082343;True;177.74519923833094
468646;1976_1990;1986 - 90;T1;150.0;3227.3472369389488;2989.652862064907;3892.330593889432;1962.7755708431018;1841.7876986510425;2245.9312715642477;1264.571666095847;1025.8156839368885;1788.8305930937302;1264.571666095847;1042.257915042329;1782.475353528199;0.0;-55.148712674230076;54.29618279296163;0.0;0.0;0.0;312.4978805561604;284.99173275566045;395.70565344845244;9.374936416684811;8.549751982669815;11.871169603453572;1.99427400463467;1.890089060414472;2.548968595179501;763.0149091568417;0.603378147410595;True;64.42772596525927
1114639;1976_1990;1976 - 80;T1;195.0;4430.300913797719;4056.437892239824;5006.705602307127;3143.459545753456;2876.854021006235;3505.8836274466626;1286.8413680442627;1020.5166660327916;1683.083165629478;1286.8413680442623;1056.5804431856334;1673.2887062792458;0.0;-70.541544059964;64.8750416727255;0.0;0.0;0.0;382.1142208358984;350.67988846449265;441.4072149665472;11.46342662507695;10.52039665393478;13.242216448996418;1.8395751335634511;1.743060732091538;2.0933030271713524;662.5664995966863;0.5148781474158332;True;40.93710605510018
671781;pre1975;< 1975;T2;180.0;8119.795067144718;6316.049044497897;10642.794420161965;3456.29420756688;3259.896645924529;3822.075273561316;4663.500859577838;2884.2001188634067;7029.824302892453;2740.7443378387065;996.9264959778249;5039.395903903016;0.0;-83.02256774604989;87.07536210860235;1922.7565217391304;1670.559895412725;2190.5656398901374;427.737592378911;273.4357756177273;646.6559739421643;12.832127771367329;8.203073268531817;19.399679218264932;1.8884199576606167;1.8133727204941728;2.221669066817008;4145.624184029046;0.8889510925069986;True;134.92777464858216
